method,method_display,config_id,seed,corruption,severity,batch_size,max_batches,trainable_parameters,runtime_seconds,peak_gpu_memory_mb,optimizer_steps,lr,optimizer,num_samples,num_correct,num_wrong,error_rate,top1_accuracy,accuracy,ece_15bins_percent,mce_15bins_percent,mean_confidence,mean_predictive_entropy,mean_entropy,mean_uncertainty,mean_mutual_info,mean_ucb_score,mean_come_loss,correct_confidence,wrong_confidence,confidence_separation,correct_uncertainty,wrong_uncertainty,uncertainty_separation,correct_mutual_info,wrong_mutual_info,mutual_info_separation,correct_ucb_score,wrong_ucb_score,ucb_separation,hce_rate@0.8,hce_risk@0.8,hce_rate@0.9,hce_risk@0.9,hce_rate@0.95,hce_risk@0.95,aurc,e_aurc,selective_risk@0.80,selective_risk@0.90,selective_risk@0.95,aurc_uncertainty,aurc_ucb_score,auroc_neg_max_confidence,auroc_entropy,auroc_neg_margin,auroc_uncertainty,auroc_neg_mutual_info,auroc_neg_ucb_score,auroc_combined,auroc_error_combined,cfg_lr,cfg_optimizer,cfg_weight_decay,cfg_come_p_norm,cfg_come_tau,cfg_come_evidence_mode,cfg_lambda_come,cfg_eps,cfg_tau_c,cfg_tau_u,cfg_T_c,cfg_T_u,cfg_lambda_cal,cfg_lambda_fpa,cfg_class_balance_ema,cfg_prototype_momentum,cfg_prototype_temperature,cfg_eata_eps_scale,cfg_eata_fisher_lambda,cfg_eata_alpha_f,cfg_eata_alpha_w,cfg_sar_eps_scale,cfg_sar_rho,cfg_disable_ucb,cfg_disable_class_balance,cfg_disable_scale_norm,cfg_class_balance_count_floor,cfg_class_balance_w_clip_min,cfg_class_balance_w_clip_max
come,COME,come,0,fog,5,128,-1,38400,273.47,10072.9,391,0.0001,adam,50000,32309,17691,0.35382,64.618,64.618,9.006586772989483,15.013965743201483,0.556126559044607,2.822270817350149,2.822270817350149,0.2060881922003999,1.6360336043053865,0.0,1.7060560215991736,0.662332731609178,0.3621626661392468,0.3001700654699312,0.1846335582034341,0.2452707013750066,0.0606371431715724,1.4948429660034244,1.8938894820340677,-0.3990465160306431,0.0,0.0,0.0,0.0085,0.0459062432490818,0.00072,0.0535714285714285,0.0,0.0,0.1404404836596507,0.0687925414030158,0.2452,0.2981777777777777,0.3252,0.2396331471919133,0.3704169642486248,0.8493191833893953,0.8153122073504655,0.8437174875705922,0.6802373813491756,0.3272145528268182,0.5,0.8525312932552667,0.8525312932552667,0.0001,adam,0.0,2.0,1.0,exp_relu,0.03,1e-12,0.7,0.3,0.1,0.1,0.02,0.0,0.99,0.9,0.1,0.4,1.0,0.9,0.9,0.25,0.05,,,,,,
come,COME,come,0,frost,1,128,-1,38400,270.51,10072.9,391,0.0001,adam,50000,35561,14439,0.28878,71.122,71.122,8.110082125586459,13.20331380519324,0.6301191787441355,2.3212286723518347,2.3212286723518347,0.1625752639579477,1.3273425299338089,0.0,1.4586350964196562,0.7151342330235498,0.4207403889920572,0.2943938440314926,0.14783050193274,0.1988893080315269,0.0510588060987868,1.2260730966294435,1.5767533144574275,-0.3506802178279842,0.0,0.0,0.0,0.01568,0.0484189723320158,0.00226,0.0335013341239252,0.00038,0.0333919156414762,0.1062208791812053,0.0598057891411616,0.184875,0.2333111111111111,0.259978947368421,0.1923519840851675,0.2835540234283442,0.84425312232261,0.8067607868379354,0.8424051482943602,0.6768304902267792,0.3289009440500065,0.5,0.8475264887384918,0.8475264887384918,0.0001,adam,0.0,2.0,1.0,exp_relu,0.03,1e-12,0.7,0.3,0.1,0.1,0.02,0.0,0.99,0.9,0.1,0.4,1.0,0.9,0.9,0.25,0.05,,,,,,
come,COME,come,0,frost,2,128,-1,38400,319.18,10072.9,391,0.0001,adam,50000,29662,20338,0.40676,59.324,59.324,4.612117732082958,10.912536857197583,0.5482186898631369,2.777109744923622,2.777109744923622,0.188456090251339,1.5044954968020343,0.0,1.7770133537779655,0.6701831760606287,0.370339321705501,0.2998438543551277,0.1661132405965857,0.221042067557824,0.0549288269612382,1.3551513649739064,1.7223067682292117,-0.3671554032553052,0.0,0.0,0.0,0.01428,0.0670737435415688,0.00206,0.0547581073896863,0.00024,0.0326086956521739,0.1793637741842432,0.0823677420661357,0.3032,0.3543333333333333,0.3804631578947368,0.2876825865835083,0.4224871362997446,0.8389085414952677,0.8063825588668089,0.8326880251429354,0.6750081700311198,0.3325326690679919,0.5,0.8426113250161011,0.8426113250161011,0.0001,adam,0.0,2.0,1.0,exp_relu,0.03,1e-12,0.7,0.3,0.1,0.1,0.02,0.0,0.99,0.9,0.1,0.4,1.0,0.9,0.9,0.25,0.05,,,,,,
come,COME,come,0,frost,3,128,-1,38400,301.09,10072.9,391,0.0001,adam,50000,24287,25713,0.51426,48.574,48.574,3.5265850509419097,7.760984267635318,0.4811232539918879,3.1651668789601466,3.1651668789601466,0.2126080346494274,1.6677417509323638,0.0,2.0326054997537937,0.6345187090498332,0.3362348544666548,0.2982838545831783,0.1822421534327556,0.2412898748512439,0.0590477214184882,1.4681514246214908,1.856263131366859,-0.3881117067453681,0.0,0.0,0.0,0.013,0.0907821229050279,0.00166,0.0762167125803489,0.00022,0.0488888888888888,0.2649723373014203,0.1014563399810471,0.42355,0.4701333333333333,0.4921473684210526,0.3811791647808993,0.543658162843952,0.8331280951946014,0.8067411955437398,0.8232261154193115,0.6789877349052896,0.3297521828599173,0.5,0.8369655205195217,0.8369655205195217,0.0001,adam,0.0,2.0,1.0,exp_relu,0.03,1e-12,0.7,0.3,0.1,0.1,0.02,0.0,0.99,0.9,0.1,0.4,1.0,0.9,0.9,0.25,0.05,,,,,,
come,COME,come,0,frost,4,128,-1,38400,362.49,10072.9,391,0.0001,adam,50000,23917,26083,0.52166,47.834,47.834,3.657365050424822,7.932149424232671,0.476565449212594,3.193729165389714,3.193729165389714,0.2146652352202077,1.6822760291318968,0.0,2.0498091063409394,0.6300954907097067,0.3357849407401619,0.2943105499695448,0.1849999451110306,0.2418670426634155,0.0568670975523849,1.4879107311264097,1.860500728453188,-0.3725899973267781,0.0,0.0,0.0,0.01278,0.0934210526315789,0.00172,0.0857427716849451,0.00018,0.0412844036697247,0.2729066098027462,0.1039905512792564,0.432125,0.4784444444444444,0.5,0.3908679280798834,0.5521530263996867,0.8300069287947313,0.8034271638123788,0.8200119223417336,0.6734208109785085,0.3355352377431381,0.5,0.8338912333677014,0.8338912333677014,0.0001,adam,0.0,2.0,1.0,exp_relu,0.03,1e-12,0.7,0.3,0.1,0.1,0.02,0.0,0.99,0.9,0.1,0.4,1.0,0.9,0.9,0.25,0.05,,,,,,
come,COME,come,0,frost,5,128,-1,38400,270.0,10072.9,391,0.0001,adam,50000,20131,29869,0.59738,40.262,40.262,4.665203053899575,7.814147169776275,0.4361101965398388,3.436310734184701,3.436310734184701,0.2313043596368287,1.7934021105784177,0.0,2.199508145434782,0.6091815191189919,0.3194642159298106,0.2897173031891812,0.1954043553555512,0.2555001139702981,0.0600957586147469,1.560300538078114,1.9505070607275228,-0.3902065226494087,0.0,0.0,0.0,0.0125,0.1203079884504331,0.00162,0.1157142857142857,0.0001,0.0357142857142857,0.3477837537941064,0.1166921664342562,0.5175,0.5591555555555555,0.5784421052631579,0.4649854510260209,0.6312534122229609,0.8259337211231946,0.8017842991474575,0.8134751717873029,0.6761914763132577,0.3332843034240759,0.5,0.8299347715996996,0.8299347715996996,0.0001,adam,0.0,2.0,1.0,exp_relu,0.03,1e-12,0.7,0.3,0.1,0.1,0.02,0.0,0.99,0.9,0.1,0.4,1.0,0.9,0.9,0.25,0.05,,,,,,
come,COME,come,0,gaussian_blur,1,128,-1,38400,275.83,10072.9,391,0.0001,adam,50000,39062,10938,0.21876,78.12400000000001,78.12400000000001,9.357937207161918,13.340490166369923,0.6876606279283809,1.9948301675030868,1.9948301675030868,0.1418212583067326,1.181454167911691,0.0,1.2467778404840315,0.7503697425874719,0.4637126084720436,0.2866571341154283,0.1323659216361821,0.1755883419623408,0.0432224203261586,1.1150593853857096,1.4185645166984788,-0.3035051313127692,0.0,0.0,0.0,0.01568,0.0366697848456501,0.00212,0.0199510634293243,0.00028,0.0255474452554744,0.0696365252202044,0.0437434924394293,0.12165,0.1649777777777777,0.1894526315789473,0.1413876311090249,0.2115657301168494,0.8512099710041768,0.8089286378484588,0.8525105427804038,0.6690751255073736,0.3356605641458409,0.5,0.853780938562406,0.853780938562406,0.0001,adam,0.0,2.0,1.0,exp_relu,0.03,1e-12,0.7,0.3,0.1,0.1,0.02,0.0,0.99,0.9,0.1,0.4,1.0,0.9,0.9,0.25,0.05,,,,,,
come,COME,come,0,gaussian_blur,2,128,-1,38400,274.3,10072.9,391,0.0001,adam,50000,36397,13603,0.27206,72.794,72.794,8.376090264928527,12.983713386933548,0.6441790973507148,2.2310538112324174,2.2310538112324174,0.1539399929219704,1.2658630053606978,0.0,1.4236892474394245,0.7255911126239082,0.4263482423997168,0.2992428702241913,0.140398246302621,0.1901730997149174,0.0497748534122964,1.1720780292826,1.5167996939084096,-0.3447216646258095,0.0,0.0,0.0,0.0147,0.0415113520840393,0.00164,0.0205565304587615,0.0002,0.03125,0.0934523838151203,0.0525400141004861,0.1681,0.2164444444444444,0.2427578947368421,0.171018946240418,0.271143601111719,0.8506716209138131,0.815188888608434,0.8496770235509905,0.6866715464331526,0.3188890006107773,0.5,0.853340600119217,0.853340600119217,0.0001,adam,0.0,2.0,1.0,exp_relu,0.03,1e-12,0.7,0.3,0.1,0.1,0.02,0.0,0.99,0.9,0.1,0.4,1.0,0.9,0.9,0.25,0.05,,,,,,
come,COME,come,0,gaussian_blur,3,128,-1,38400,279.05,10072.9,391,0.0001,adam,50000,32958,17042,0.34084,65.916,65.916,6.740887754798402,11.121719323426316,0.591751122452016,2.5099992684994263,2.5099992684994263,0.1677969636123499,1.3612303638334666,0.0,1.6339388132715318,0.6960382958128325,0.3900672438212337,0.3059710519915987,0.1486366531836807,0.204851623341729,0.0562149701580482,1.2303682396207622,1.614308282493384,-0.3839400428726216,0.0,0.0,0.0,0.01408,0.0495739736638264,0.00158,0.0283357245337159,0.00016,0.0439560439560439,0.1324353804673447,0.0663260057367405,0.235,0.2858666666666666,0.3128210526315789,0.2130058114053719,0.3433807843711366,0.8451524258800142,0.8186579865342909,0.8390996367484211,0.7030250735949626,0.3032098651209283,0.5,0.8479292224770835,0.8479292224770835,0.0001,adam,0.0,2.0,1.0,exp_relu,0.03,1e-12,0.7,0.3,0.1,0.1,0.02,0.0,0.99,0.9,0.1,0.4,1.0,0.9,0.9,0.25,0.05,,,,,,
come,COME,come,0,gaussian_blur,4,128,-1,38400,375.02,10072.9,391,0.0001,adam,50000,29290,20710,0.4142,58.58,58.58,4.584661465260667,9.760467047236864,0.5399927904024394,2.7970997110988947,2.7970997110988947,0.183453171626518,1.4685966141397506,0.0,1.8402662306492776,0.6668385408270866,0.3605957826797008,0.3062427581473858,0.1584351936752372,0.2188359130168131,0.0604007193415759,1.299880827291935,1.7072101050510262,-0.4073292777590911,0.0,0.0,0.0,0.0129,0.0589903054691787,0.00136,0.0366379310344827,0.0001,0.0505050505050505,0.1813112250105662,0.0803835005705117,0.3122,0.3626888888888889,0.3879578947368421,0.2651154711354653,0.4208171826094907,0.8399082164914072,0.8186438986811484,0.8308941809530859,0.7120620474025623,0.2946899674066375,0.5,0.8425930813248161,0.8425930813248161,0.0001,adam,0.0,2.0,1.0,exp_relu,0.03,1e-12,0.7,0.3,0.1,0.1,0.02,0.0,0.99,0.9,0.1,0.4,1.0,0.9,0.9,0.25,0.05,,,,,,
come,COME,come,0,gaussian_blur,5,128,-1,38400,376.22,10072.9,391,0.0001,adam,50000,21932,28068,0.56136,43.864,43.864,2.5783048567962825,5.9082308215472,0.4388867378739594,3.376266251088977,3.376266251088977,0.217892281163428,1.7008154605838657,0.0,2.2349219881379603,0.6058963387427482,0.3083874302548103,0.2975089084879379,0.1801759375963929,0.2473633816020845,0.0671874440056916,1.4515528916278535,1.895586255166424,-0.4440333635385705,0.0,0.0,0.0,0.01116,0.0917009038619556,0.00068,0.049062049062049,2e-05,0.04,0.3080679210582698,0.1081807264311357,0.478675,0.5212222222222223,0.5414315789473684,0.3881010362998074,0.5787518258805403,0.825464015038541,0.8099724059318592,0.8121576164355911,0.7225149261345476,0.2844817394370998,0.5,0.8276805314149263,0.8276805314149263,0.0001,adam,0.0,2.0,1.0,exp_relu,0.03,1e-12,0.7,0.3,0.1,0.1,0.02,0.0,0.99,0.9,0.1,0.4,1.0,0.9,0.9,0.25,0.05,,,,,,
come,COME,come,0,gaussian_noise,1,128,-1,38400,330.91,10072.9,391,0.0001,adam,50000,37882,12118,0.24236,75.764,75.764,8.502224042281508,13.019758383283154,0.6726423336534202,2.0592684030417026,2.0592684030417026,0.1434478825894644,1.1924997300958644,0.0,1.303995600626776,0.7436096207614145,0.4507919647620985,0.292817655999316,0.1324226246434684,0.1779138688504167,0.0454912442069483,1.1149895257041638,1.4348038696210674,-0.3198143439169036,0.0,0.0,0.0,0.01594,0.0393599683935009,0.00218,0.0212973817897616,0.0003,0.0332594235033259,0.0793148215369001,0.0472354853051764,0.1417,0.1875111111111111,0.2133894736842105,0.1510645081960885,0.2279175591598245,0.8524094577476314,0.8147314010561144,0.8519363435518216,0.6829547702349559,0.3218408172896825,0.5,0.8548513999034832,0.8548513999034832,0.0001,adam,0.0,2.0,1.0,exp_relu,0.03,1e-12,0.7,0.3,0.1,0.1,0.02,0.0,0.99,0.9,0.1,0.4,1.0,0.9,0.9,0.25,0.05,,,,,,
come,COME,come,0,gaussian_noise,2,128,-1,38400,278.41,10072.9,391,0.0001,adam,50000,36617,13383,0.26766,73.234,73.234,8.193224513120017,12.333410655303467,0.6504077548687999,2.17945084213112,2.17945084213112,0.1498875241743643,1.2383933800669154,0.0,1.3910532380587797,0.7301743728373906,0.4321596602595277,0.2980147125778629,0.136980645815374,0.1852018158033823,0.0482211699880083,1.1482395865862651,1.485061649952663,-0.3368220633663976,0.0,0.0,0.0,0.0144,0.0390985609557426,0.00176,0.0203139427516158,0.00014,0.0235690235690235,0.0900963761856992,0.0505678966515245,0.16375,0.212,0.2388631578947368,0.1632216062330095,0.2566227421354118,0.8523911853122496,0.8186548682229917,0.8501722343793635,0.6907733885040683,0.3143811562763835,0.5,0.8547541545602096,0.8547541545602096,0.0001,adam,0.0,2.0,1.0,exp_relu,0.03,1e-12,0.7,0.3,0.1,0.1,0.02,0.0,0.99,0.9,0.1,0.4,1.0,0.9,0.9,0.25,0.05,,,,,,
come,COME,come,0,gaussian_noise,3,128,-1,38400,313.42,10072.9,391,0.0001,adam,50000,34362,15638,0.31276,68.72399999999999,68.72399999999999,7.3941934918426,12.26728960699287,0.613298065081574,2.382147765757851,2.382147765757851,0.1611314802615449,1.3174183566328883,0.0,1.5339629439495504,0.7083820481072639,0.4043662435744276,0.3040158045328363,0.144504291547852,0.1976670640049849,0.0531627724571328,1.202737271546143,1.569411670723612,-0.3666743991774688,0.0,0.0,0.0,0.01318,0.0424476650563607,0.00136,0.0215394361735825,4e-05,0.014388489208633,0.1129229560170473,0.0579272330413272,0.20615,0.2573777777777777,0.2842736842105263,0.1909165782649738,0.3052164281867316,0.8504300700264501,0.8199073022313474,0.8463200889137753,0.6989474968106438,0.306592283824712,0.5,0.8529557498144663,0.8529557498144663,0.0001,adam,0.0,2.0,1.0,exp_relu,0.03,1e-12,0.7,0.3,0.1,0.1,0.02,0.0,0.99,0.9,0.1,0.4,1.0,0.9,0.9,0.25,0.05,,,,,,
come,COME,come,0,gaussian_noise,4,128,-1,38400,307.98,10072.9,391,0.0001,adam,50000,30857,19143,0.38286,61.714,61.714,5.976124904016964,11.346195916480884,0.5573787509598304,2.6816876282274724,2.6816876282274724,0.177367214551419,1.4295975763636828,0.0,1.7471968520483374,0.6759218511837422,0.3662966612346438,0.3096251899490983,0.154407413061576,0.2143765962874105,0.0599691832258345,1.273509772074726,1.681198755747496,-0.4076889836727702,0.0,0.0,0.0,0.01146,0.0482242046793469,0.00076,0.0189526184538653,2e-05,0.0147058823529411,0.1552291253259484,0.0702375329019083,0.277675,0.3297111111111111,0.3553894736842105,0.2351179831701748,0.3807724319132065,0.8465109262351631,0.8219655983154679,0.8388964360085387,0.7125767627459243,0.2934633445377008,0.5,0.8489122656351273,0.8489122656351273,0.0001,adam,0.0,2.0,1.0,exp_relu,0.03,1e-12,0.7,0.3,0.1,0.1,0.02,0.0,0.99,0.9,0.1,0.4,1.0,0.9,0.9,0.25,0.05,,,,,,
come,COME,come,0,gaussian_noise,5,128,-1,38400,343.03,10072.9,391,0.0001,adam,50000,24555,25445,0.5089,49.11,49.11,3.1869406743552533,9.672487774825523,0.4613099422056414,3.2292693072122334,3.2292693072122334,0.2110241081840172,1.6567446785363555,0.0,2.108220114777684,0.6205573359378231,0.3076326086197219,0.3129247273181012,0.1739479512576263,0.2468034374560757,0.0728554861984494,1.4098423688086683,1.895010986862681,-0.4851686180540124,0.0,0.0,0.0,0.00822,0.0558803535010197,0.00044,0.0228215767634854,0.0,0.0,0.2501492515573156,0.0904741477229459,0.417475,0.4645333333333333,0.4868210526315789,0.328660076230713,0.5264449770623179,0.8383535095259583,0.8200827310124941,0.8263792636058809,0.7296887873953983,0.2765171212847078,0.5,0.8405218021277863,0.8405218021277863,0.0001,adam,0.0,2.0,1.0,exp_relu,0.03,1e-12,0.7,0.3,0.1,0.1,0.02,0.0,0.99,0.9,0.1,0.4,1.0,0.9,0.9,0.25,0.05,,,,,,
come,COME,come,0,glass_blur,1,128,-1,38400,395.62,10072.9,391,0.0001,adam,50000,36908,13092,0.26184,73.816,73.816,7.557707852878143,11.461998119623315,0.6625829214712186,2.103961871370382,2.103961871370382,0.1440504849009066,1.1958268068898563,0.0,1.3513384809670503,0.7382484205003367,0.4492723319381684,0.2889760885621682,0.1331548189507622,0.1747667420723033,0.041611923121541,1.119853159154791,1.4100061065083858,-0.2901529473535948,0.0,0.0,0.0,0.01746,0.0452378484817079,0.00232,0.0253829321663019,0.00032,0.0355555555555555,0.0910835969525397,0.053345042775989,0.159325,0.2064222222222222,0.2325473684210526,0.1748714124322079,0.2605229987522667,0.8469468366790815,0.8085279825268706,0.8463996890096351,0.6674999507863766,0.3381172152036172,0.5,0.8500164153717233,0.8500164153717233,0.0001,adam,0.0,2.0,1.0,exp_relu,0.03,1e-12,0.7,0.3,0.1,0.1,0.02,0.0,0.99,0.9,0.1,0.4,1.0,0.9,0.9,0.25,0.05,,,,,,
come,COME,come,0,glass_blur,2,128,-1,38400,294.42,10072.9,391,0.0001,adam,50000,34230,15770,0.3154,68.46,68.46,5.872319910148625,10.380966593686312,0.6259484547730303,2.29192761899936,2.29192761899936,0.1521197581847358,1.2517852338341904,0.0,1.5018083068490633,0.7181640681828362,0.4257873611130646,0.2923767070697716,0.1384361657229212,0.1818210498757894,0.0433848841528682,1.1573639339417097,1.4567339399419654,-0.2993700060002557,0.0,0.0,0.0,0.0183,0.0553907621526726,0.00246,0.0342046718576195,0.0003,0.0457317073170731,0.1211683969810425,0.0651774074868338,0.211075,0.2603777777777777,0.2866315789473684,0.2138278414353578,0.3187944028992998,0.8418171750612394,0.8085080577858276,0.8396078710339305,0.6726442362466148,0.333700533949998,0.5,0.8452685125853292,0.8452685125853292,0.0001,adam,0.0,2.0,1.0,exp_relu,0.03,1e-12,0.7,0.3,0.1,0.1,0.02,0.0,0.99,0.9,0.1,0.4,1.0,0.9,0.9,0.25,0.05,,,,,,
come,COME,come,0,glass_blur,3,128,-1,38400,343.95,10072.9,391,0.0001,adam,50000,27444,22556,0.45112,54.888000000000005,54.888000000000005,2.8976616715709693,6.10042047239554,0.541704189078291,2.722368611875474,2.722368611875474,0.1706225697327486,1.3787468314885811,0.0,1.8446417777518,0.6715050578263158,0.3837748114439235,0.2877302463823922,0.1503311398989749,0.195311255685847,0.0449801157868721,1.2415693996387034,1.5456513109923964,-0.304081911353693,0.0,0.0,0.0,0.0197,0.0896432471787404,0.00302,0.0712936732766761,0.00022,0.0748299319727891,0.2193290302612556,0.09746866209751,0.35545,0.4027555555555555,0.4265473684210526,0.3266968278917075,0.4737234306096049,0.8259877959028286,0.8028226098116479,0.8166631190015687,0.6753928049235679,0.3321601815006206,0.5,0.829825214984531,0.829825214984531,0.0001,adam,0.0,2.0,1.0,exp_relu,0.03,1e-12,0.7,0.3,0.1,0.1,0.02,0.0,0.99,0.9,0.1,0.4,1.0,0.9,0.9,0.25,0.05,,,,,,
come,COME,come,0,glass_blur,4,128,-1,38400,294.14,10072.9,391,0.0001,adam,50000,24094,25906,0.51812,48.188,48.188,3.450593868972733,5.355191553474226,0.5002622775426321,2.9483368929019105,2.9483368929019105,0.1810429096344726,1.4486264467595795,0.0,2.0191582968364936,0.6481643989779605,0.3627051975664566,0.2854592014115039,0.1563862345201018,0.2039749690108969,0.0475887344907951,1.2834650475043503,1.6022356011506664,-0.3187705536463161,0.0,0.0,0.0,0.019,0.1092581943645773,0.0025,0.0791640278657378,0.0002,0.1020408163265306,0.2774569205649045,0.1111383097831143,0.4294,0.4744666666666666,0.4963157894736842,0.3852873410273859,0.5462088743795032,0.8194587676111533,0.7991693103039883,0.8086666923729611,0.6809162545195117,0.326852695134181,0.5,0.823394811365411,0.823394811365411,0.0001,adam,0.0,2.0,1.0,exp_relu,0.03,1e-12,0.7,0.3,0.1,0.1,0.02,0.0,0.99,0.9,0.1,0.4,1.0,0.9,0.9,0.25,0.05,,,,,,
come,COME,come,0,glass_blur,5,128,-1,38400,303.57,10072.9,391,0.0001,adam,50000,19886,30114,0.60228,39.772,39.772,4.84742634941265,9.39695651900873,0.4452086925746128,3.2719572931737733,3.2719572931737733,0.1998384643269001,1.5761196544936855,0.0,2.240750955309486,0.612085046890509,0.3350106723207139,0.2770743745697951,0.1700655883016884,0.21949920061691,0.0494336123152216,1.3792748760632356,1.7061075426476318,-0.3268326665843961,0.0,0.0,0.0,0.01712,0.1416749420721615,0.00182,0.0979547900968783,0.00012,0.125,0.3628687294868086,0.1272893689862901,0.527275,0.5658222222222222,0.5841473684210526,0.4674570148076424,0.6354371383006482,0.8096265678236574,0.7930145459991313,0.7961891298031776,0.6805796084436952,0.3277541887810797,0.5,0.8132978519501786,0.8132978519501786,0.0001,adam,0.0,2.0,1.0,exp_relu,0.03,1e-12,0.7,0.3,0.1,0.1,0.02,0.0,0.99,0.9,0.1,0.4,1.0,0.9,0.9,0.25,0.05,,,,,,
come,COME,come,0,impulse_noise,1,128,-1,38400,342.52,10072.9,391,0.0001,adam,50000,37462,12538,0.25076,74.924,74.924,8.13948136905208,12.371709177381762,0.6678451863094792,2.075011797335488,2.075011797335488,0.1428564884198603,1.1889628021521863,0.0,1.3266194031935836,0.7419645481476762,0.4463856606129934,0.2955788875346827,0.1315460125292616,0.1766507975452078,0.0451047850159462,1.109485331662431,1.4264316966718256,-0.3169463650093946,0.0,0.0,0.0,0.01612,0.0399821419713279,0.00176,0.0187473370259906,0.00018,0.028391167192429,0.0821628168021404,0.0477053475691131,0.148725,0.1948,0.2217263157894737,0.1535169131352652,0.2385840025403016,0.8539874242236333,0.8207164447829386,0.8522571879058534,0.6896249612911307,0.3154298913790997,0.5,0.8564317632264553,0.8564317632264553,0.0001,adam,0.0,2.0,1.0,exp_relu,0.03,1e-12,0.7,0.3,0.1,0.1,0.02,0.0,0.99,0.9,0.1,0.4,1.0,0.9,0.9,0.25,0.05,,,,,,
come,COME,come,0,impulse_noise,2,128,-1,38400,365.37,10072.9,391,0.0001,adam,50000,35758,14242,0.28484,71.516,71.516,7.694304284490648,12.527407262723944,0.6382169571550935,2.239378754711393,2.239378754711393,0.1522364726916566,1.2555290798096732,0.0,1.4409306584113557,0.7234300487196115,0.4242687948068255,0.2991612539127859,0.1384845032348991,0.1867641319975643,0.0482796287626651,1.1599178926660232,1.4955841865280155,-0.3356662938619925,0.0,0.0,0.0,0.01424,0.0407485835288731,0.00178,0.0239569313593539,4e-05,0.0108108108108108,0.0985929650616778,0.0535096292447337,0.180625,0.2291111111111111,0.2558526315789474,0.1738680356742257,0.2754364302088382,0.8519759035836076,0.8214512951945162,0.8480795700417414,0.6936868203244801,0.3118741608452689,0.5,0.8543932745908953,0.8543932745908953,0.0001,adam,0.0,2.0,1.0,exp_relu,0.03,1e-12,0.7,0.3,0.1,0.1,0.02,0.0,0.99,0.9,0.1,0.4,1.0,0.9,0.9,0.25,0.05,,,,,,
come,COME,come,0,impulse_noise,3,128,-1,38400,300.26,10072.9,391,0.0001,adam,50000,34167,15833,0.31666,68.33399999999999,68.33399999999999,7.074482533563857,11.69314479112028,0.6125951746643614,2.376572085772753,2.376572085772753,0.1597736439723311,1.3083754248342665,0.0,1.5380577302800118,0.7086449532622182,0.4053234772379119,0.3033214760243062,0.1436107186993251,0.1946526099170542,0.0510418912177291,1.1968088749240418,1.549131713016079,-0.3523228380920375,0.0,0.0,0.0,0.01286,0.0415750678908573,0.00134,0.0222222222222222,0.0001,0.043103448275862,0.115102351470919,0.0586327618588606,0.212025,0.2615333333333333,0.2885894736842105,0.1931882538225107,0.309828509825384,0.8508867536066413,0.8224534937642333,0.8454818910088807,0.6993570905960134,0.3064926039331879,0.5,0.8533194041428595,0.8533194041428595,0.0001,adam,0.0,2.0,1.0,exp_relu,0.03,1e-12,0.7,0.3,0.1,0.1,0.02,0.0,0.99,0.9,0.1,0.4,1.0,0.9,0.9,0.25,0.05,,,,,,
come,COME,come,0,impulse_noise,4,128,-1,38400,346.62,10072.9,391,0.0001,adam,50000,30161,19839,0.39678,60.322,60.322,5.28371232515201,10.996818463423308,0.5503828767484799,2.7169753430467845,2.7169753430467845,0.1790714802497998,1.4418750414031745,0.0,1.7741959746600688,0.6721885384973423,0.3652031517619665,0.3069853867353758,0.1563280174930921,0.2136481010575551,0.0573200835644629,1.2875169483970526,1.6765438474497312,-0.3890268990526786,0.0,0.0,0.0,0.01106,0.0483307114140884,0.0008,0.0218938149972632,2e-05,0.0175438596491228,0.1647985501471046,0.0729301579971463,0.293675,0.3445111111111111,0.3707578947368421,0.2492910517349181,0.4010319496576978,0.8446791506012178,0.820123253922801,0.8368340322781975,0.7075980216051706,0.2987567315183036,0.5,0.8471870217329673,0.8471870217329673,0.0001,adam,0.0,2.0,1.0,exp_relu,0.03,1e-12,0.7,0.3,0.1,0.1,0.02,0.0,0.99,0.9,0.1,0.4,1.0,0.9,0.9,0.25,0.05,,,,,,
